note_off         | (51)             | 4            | 56.2813     
note_off         | (59)             | 4            | 56.2865     
note_on          | (61)             | 152          | 56.4844     
note_on          | (64)             | 0            | 56.4844     
note_on          | (56)             | 12           | 56.5000     
note_off         | (56)             | 1880         | 58.9479     
note_off         | (61)             | 4            | 58.9531     
note_off         | (64)             | 4            | 58.9583     
note_on          | (61)             | 32           | 59.0000     
note_on          | (66)             | 0            | 59.0000     
note_on          | (69)             | 0            | 59.0000     
note_on          | (57)             | 0            | 59.0000     
note_on          | (62)             | 756          | 59.9844     
note_off         | (61)             | 4            | 59.9896     
note_off         | (62)             | 752          | 60.9688     
note_off         | (66)             | 8            | 60.9792     
note_on          | (61)             | 8            | 60.9896     
note_on          | (64)             | 0            | 60.9896     
note_off         | (69)             | 768          | 61.9896     
note_on          | (56)             | 0            | 61.9896     
note_on          | (59)             | 0            | 61.9896     
note_off         | (61)             | 4            | 61.9948     
note_off         | (57)             | 4            | 62.0000     
note_on          | (68)             | 0            | 62.0000     
note_on          | (69)             | 276          | 62.3594     
note_off         | (68)             | 32           | 62.4010     
note_off         | (69)             | 228          | 62.6979     
note_on          | (68)             | 28           | 62.7344     
note_off         | (56)             | 4            | 62.7396     
note_off         | (64)             | 128          | 62.9063     
note_off         | (59)             | 56           | 62.9792     
note_off         | (68)             | 0            | 62.9792     
note_on          | (61)             | 4            | 62.9844     
note_on          | (57)             | 0            | 62.9844     
note_on          | (66)             | 4            | 62.9896     
note_on          | (69)             | 0            | 62.9896     
note_off         | (61)             | 764          | 63.9844     
note_on          | (62)             | 4            | 63.9896     
note_off         | (62)             | 744          | 64.9583     
note_off         | (66)             | 8            | 64.9688     
note_on          | (64)             | 8            | 64.9792     
note_on          | (61)             | 4            | 64.9844     
note_off         | (69)             | 772          | 65.9896     
note_on          | (56)             | 0            | 65.9896     
note_on          | (59)             | 0            | 65.9896     
note_off         | (57)             | 8            | 66.0000     
note_off         | (61)             | 0            | 66.0000     
note_on          | (68)             | 0            | 66.0000     
note_on          | (69)             | 276          | 66.3594     
note_off         | (68)             | 32           | 66.4010     
note_off         | (69)             | 228          | 66.6979     
note_on          | (68)             | 28           | 66.7344     
note_off         | (56)             | 4            | 66.7396     
note_off         | (64)             | 128          | 66.9063     
note_off         | (59)             | 64           | 66.9896     
note_off         | (68)             | 0            | 66.9896     
note_on          | (66)             | 8            | 67.0000     
note_on          | (69)             | 0            | 67.0000     
note_on          | (57)             | 0            | 67.0000     
note_on          | (61)             | 4            | 67.0052     
note_off         | (61)             | 752          | 67.9844     
note_on          | (62)             | 0            | 67.9844     
note_off         | (62)             | 752          | 68.9635     
note_off         | (66)             | 20           | 68.9896     
note_on          | (61)             | 8            | 69.0000     
note_on          | (64)             | 0            | 69.0000     
note_off         | (69)             | 760          | 69.9896     
note_on          | (56)             | 0            | 69.9896     
note_on          | (59)             | 0            | 69.9896     
note_off         | (57)             | 8            | 70.0000     
note_off         | (61)             | 0            | 70.0000     
note_on          | (68)             | 0            | 70.0000     
note_on          | (69)             | 276          | 70.3594     
